train,val
0.001273118431735307,0.004457324911150287
0.0011570281429771692,0.0036480880041447716
0.0010855467693961902,0.0033137418455536556
0.0009957534034200138,0.0031355145066499527
0.0009790587332535795,0.003161489668589017
0.0009956660950296917,0.0036065578354215933
0.001000584171505174,0.0031434224377934277
0.0009742365900162539,0.0036556176509759276
0.0009873837703017639,0.0028791538870569728
0.0009820367561817886,0.00306667318523623
0.001034236242930892,0.00274909582314161
0.0010295293141591327,0.0023375054066801988
0.0009891688848793238,0.0028221168308291676
0.000957965903761574,0.002544629631035893
0.0009776107212983553,0.0025490527318097742
0.001004089638364206,0.0024501003702802914
0.0010019391499762529,0.0027327732526961283
