train,val
0.0011869817336934052,0.00390698021966459
0.0011569963541005672,0.0037366045787593865
0.0011204233318226051,0.003110061835144164
0.0010780862421796312,0.003250209106895399
0.0010273590282712938,0.0035995485419575797
0.0010217598555440066,0.0031859577832959525
0.0010095648317385083,0.0029428252554603808
0.001013810934933009,0.0031510322442045435
0.0009787498107273799,0.003247837943665919
0.0009822312880145086,0.0029521814821160354
0.0009885776013608123,0.0031918814256422625
0.0010250817106841816,0.002978853212935283
