train,val
0.0021838724498727193,0.004977855468112751
0.0017342649831094364,0.0028387756428417624
0.0015413160215883308,0.0035512726687326893
0.0016994840012508525,0.0034160701188410305
0.0015698250917921541,0.0018564477877260792
0.0013890999643854092,0.0012122838758282836
0.0015062539673103325,0.002224424634765587
0.0014848194785989726,0.0026303329526065253
0.001447251603426853,0.001988595209388814
0.0015155072677342585,0.0024818348770551607
0.0014271165845875166,0.0010475159463359054
0.0011541959915443254,0.002388300349166566
0.0012435074165498211,0.0027250509685626343
0.0013204402295452092,0.0013887625659608383
0.001152747184114396,0.0009615707634779883
0.001234179631551028,0.0011439142022520326
0.001231131783858634,0.0008356800118421979
0.0011511793605956252,0.001451237971393191
0.001182296467495225,0.0015514027990024895
0.001291888502278239,0.001853571104023224
0.0013669940712633933,0.002090782001972232
0.0012302125064829975,0.002763464660117268
