train,val
0.0012340578986840438,0.003182934597799221
0.0010477926275598293,0.0030239672609101175
0.0009301206496624778,0.0030196076801915364
0.0009228857386460732,0.002958735157265507
0.000942562565429538,0.0023787584085277137
0.0009251514007491306,0.0027764662641297597
0.0009113854638983937,0.0024096760367123913
0.0009097509845420204,0.002706661525455554
0.0009024851659835174,0.0022141899848625492
0.0008869653664672883,0.002422429264138023
0.0009040918968226974,0.0022289148037089035
0.000896588842946445,0.002302864499842354
0.0008680017421668778,0.0022411186537982966
0.0008839599449507099,0.0020278350544126276
0.0008358973699474658,0.0018722496847308672
0.0008960329329196471,0.002073375926836609
0.0008864222776747528,0.0022273735476818937
0.0008757874331877247,0.002161806056952068
0.0008781268316992142,0.002100930518421452
0.0008646146419813214,0.0018090715882583307
0.000860733287324295,0.0019925850395408748
0.0008803705219144411,0.00193001832891381
0.0008265700222846834,0.0020815169734235564
0.000845410816754548,0.0020684022327679065
0.000856570517376335,0.0018884866641691099
