train,val
0.0011126512383375835,0.002591734835592573
0.001020912360559123,0.0025342362700589895
0.0010113348893740365,0.002441759247841009
0.0009573897092073261,0.002749834033798274
0.0009848173861585635,0.0024654271636301507
0.0009167588360609303,0.0030554496182818324
0.000941476098336562,0.002851641551947418
0.0008708013596193409,0.0022272026043747947
0.0009292109271497723,0.00213021478535106
0.0009117086566448052,0.001966883782957806
0.0009049681416968269,0.0021073829599257666
0.0008871744209780166,0.0025555535103194416
0.0008377562234089125,0.001749791993251375
0.0009014251115261756,0.0027000866939488333
0.000877373788971279,0.0029938213959282553
0.0008856158082678051,0.001867784559111057
0.0008792268025104022,0.001697342213027206
0.0009215607414122273,0.002491283391953822
0.0008884544466634627,0.0025839038255351344
0.0009231367086106099,0.001599319366785214
0.0008355516254054097,0.002186526019683627
0.0009409035995592883,0.0025394800535510653
0.0008508489187262897,0.0015385509889781063
0.0009103610270419547,0.0019830083888686765
0.0009502473657090167,0.002095386997098103
0.0008865709744878376,0.0018343061733153614
0.0008585659319569808,0.001573883860076491
0.0008812300077439572,0.0019218054451182699
