train,val
0.0014063230770401647,0.0038653283084456166
0.0012930490723962206,0.0034839686883900026
0.0011922032756326818,0.0032972300116223497
0.0011189455150577908,0.0031340096857792768
0.001062986119485196,0.0028073555138409855
0.0010224534591823332,0.0024055557162053166
0.0009671588503316833,0.002671389660323397
0.0009123290388183355,0.0023808607466680068
0.0009571254251498501,0.0025060040973655237
0.0009083214508091959,0.0023097682429719358
0.0009263889400804496,0.002257619796952125
0.000898832958717741,0.002556859194345844
0.0008803946950418042,0.0026024091119045177
0.00086714892845171,0.0022799493241249225
0.0009353663307452875,0.001801143179293901
0.0008888684727795548,0.0021944040681074303
0.0008943898606398412,0.0029300508064737255
0.0008719510283998926,0.001853540456907537
0.000882713506143773,0.001983514980216009
0.0008806642582525315,0.0022938765799223734
