train,val
0.0011470848333444267,0.0031419190409696265
0.000963964619026788,0.002795643916145379
0.0009394604137644189,0.003168016151343741
0.0009167291029650817,0.0029987843666346567
0.0008742874682026852,0.0023027862688860088
0.0009020645734730911,0.002448965361579142
0.000897453856536091,0.0023502760075364048
0.0009220507846783641,0.0024628147047433932
0.0008627364175201644,0.002401089923156318
0.0008829562974334784,0.002035567367224408
0.0008642235473136959,0.002024331768972423
0.0008508090746685271,0.00164796640736033
0.0008898404170255302,0.002011529124362054
0.0008717804232499195,0.0018205791423567391
0.0008313671874370462,0.0016501414443505032
0.0008593919992913121,0.001807379958616086
0.0008503109134625657,0.0020798571875694995
