train,val
0.0011084885699160787,0.0025228002454241506
0.0009402947330984837,0.0025415727282961597
0.0009336158748639324,0.0024671619456967165
0.0008806957749661103,0.0024278579855490532
0.0009451891864626808,0.0025171590821628344
0.0009591984078242494,0.0021532842292799614
0.0009650956823631521,0.001965667998229037
0.0009240308922104655,0.00282834118061146
0.0009169797781889582,0.002256731838679116
0.0008899063575071007,0.00278309018121945
0.0008683652143749403,0.002554366541971831
0.0009580406898179257,0.0025327341601951046
