train,val
0.0011634369476260864,0.0028952852544425257
0.0009611691293684999,0.001792629115972163
0.000949170819082908,0.00265334271832863
0.0009324936293035045,0.0021756005672252656
0.0008858580039494891,0.001721581381553481
0.0008715691197973025,0.0017357299046300587
0.000926873570172468,0.002423391901152994
0.0009338935841650662,0.0018133682962184414
0.0008351511267326648,0.001054988003411984
0.000868537707232703,0.0013628154889615926
0.0008551143731341102,0.0014530566878825796
0.0008237783927074747,0.0018651498171657953
0.0008437210710692309,0.002002759257956346
0.0008752595196230206,0.001905701416144877
