train,val
0.0011295236971075777,0.0018950870621446516
0.0008972181590334085,0.0018675750883882854
0.0008629522571472525,0.0016486750453579414
0.000830641671541002,0.0011633034419430194
0.0008485384081301196,0.0014641850755717576
0.0008192450687235438,0.0011978790008437368
0.0008598433219745644,0.0015632321009686264
0.0007956758702443034,0.0009393013865464817
0.0007883109416349094,0.0014140667830119982
0.0007946705266247361,0.0014702483774808898
0.0008240108461771208,0.0010092054185023075
0.0008112428218268391,0.0008599321714668858
0.0008211946615959663,0.0009617553179401534
0.0007728934555315289,0.0015168469080452335
0.0007659451379765357,0.0009329044366155818
0.0007949162919190472,0.0012245629928788347
0.0007389991838226979,0.0009536693655554043
