train,val
0.001894567859201638,0.0024686267738266345
0.001230741917405217,0.0016041337578196991
0.0011664548662924273,0.0017054985000868328
0.00102660184209596,0.0013778707574461945
0.0010699743183233924,0.0014094637545685356
0.0010532954412361471,0.0019013037532344102
0.0009432513871362202,0.0011271592792092213
0.000919344081379537,0.0010804861186233421
0.0008630970583326941,0.0009635000897105783
0.0008422619656410182,0.0006968600265771294
0.0008321091934511479,0.0006023624873705558
0.0007346825086773816,0.0009621492163905015
0.0007307206751735206,0.0007611571976527697
0.000732703415040375,0.0007078860049100163
0.0006820183664637205,0.0008870288841605473
0.0007744999145109852,0.0008958441679939055
