train,val
0.0021111746175338252,0.00267314125980752
0.0016841497368854054,0.0024574592816162086
0.0011452725758195252,0.0034687371451652257
0.001253036038254261,0.001621893542750723
0.001077635301949333,0.0017057401404459737
0.0010471715918750025,0.001833244455645819
0.0010043245979781763,0.0024060368051812895
0.001008625001754983,0.0013281970798726223
0.0008643561061905285,0.0014480261417282657
0.0009262625708397711,0.0022040173237026185
0.0010256564008644686,0.0015010569715846382
0.0008604955305818643,0.001111381256823034
0.0008163872123379161,0.0012467212422961893
0.000796458586771328,0.001461487421133475
0.0009549169624978487,0.001868137515071584
0.0008493057032738377,0.001183667710672755
0.0009516526192630164,0.0014610143498080457
