,epoch,loss_train,loss_val
0,0,0.001247348845936358,0.0030419619288295507
1,1,0.0011927789309993386,0.003051496110856533
2,2,0.0011953498469665647,0.003046899102628231
3,3,0.0011936747469007969,0.003040962852537632
4,4,0.0011915747309103608,0.003035062924027443
5,5,0.0011894594645127654,0.0030293066520243883
6,6,0.001187366433441639,0.003023679368197918
7,7,0.001185295870527625,0.0030181603506207466
8,8,0.0011832453310489655,0.0030127328354865313
9,9,0.0011812127195298672,0.0030073823872953653
10,10,0.0011791953584179282,0.0030020996928215027
11,11,0.0011771920835599303,0.0029968733433634043
12,12,0.0011752007994800806,0.002991697983816266
13,13,0.001173220807686448,0.0029865673277527094
14,14,0.0011712504783645272,0.0029814739245921373
15,15,0.0011692889966070652,0.002976415678858757
16,16,0.0011673358967527747,0.0029713883996009827
17,17,0.0011653897818177938,0.002966388827189803
18,18,0.001163451001048088,0.00296141323633492
19,19,0.0011615181574597955,0.002956460230052471
20,20,0.0011595911346375942,0.0029515279456973076
21,21,0.001157669466920197,0.0029466140549629927
22,22,0.0011557524558156729,0.00294171622954309
23,23,0.0011538403341546655,0.002936834702268243
24,24,0.0011519324034452438,0.0029319666791707277
25,25,0.0011500281980261207,0.0029271116945892572
26,26,0.0011481279507279396,0.002922268584370613
27,27,0.0011462308466434479,0.002917436184361577
28,28,0.0011443371186032891,0.002912614494562149
29,29,0.001142446300946176,0.00290780165232718
30,30,0.001140558160841465,0.002902997424826026
31,31,0.0011386729311197996,0.002898202044889331
32,32,0.0011367900297045708,0.0028934127185493708
33,33,0.0011349093401804566,0.0028886308427900076
34,34,0.0011330307461321354,0.0028838554862886667
35,35,0.001131154247559607,0.002879086183384061
36,36,0.0011292797280475497,0.002874322235584259
37,37,0.0011274071875959635,0.002869563177227974
38,38,0.0011255360441282392,0.002864809473976493
39,39,0.0011236664140596986,0.002860059728845954
40,40,0.0011217985302209854,0.0028553151059895754
41,41,0.0011199319269508123,0.0028505735099315643
42,42,0.0011180667206645012,0.0028458356391638517
43,43,0.0011162026785314083,0.0028411010280251503
44,44,0.0011143396841362119,0.0028363692108541727
45,45,0.0011124778538942337,0.00283164088614285
46,46,0.001110617071390152,0.0028269148897379637
47,47,0.001108757103793323,0.0028221914544701576
48,48,0.0011068981839343905,0.0028174705803394318
49,49,0.001105039962567389,0.0028127513360232115
50,50,0.0011031824396923184,0.002808034187182784
51,51,0.0011013259645551443,0.002803318900987506
52,52,0.0010994698386639357,0.0027986050117760897
53,53,0.0010976145276799798,0.0027938932180404663
54,54,0.0010957596823573112,0.002789182821288705
55,55,0.0010939055355265737,0.0027844735886901617
56,56,0.0010920516215264797,0.0027797650545835495
57,57,0.001090198173187673,0.002775057451799512
58,58,0.0010883453069254756,0.0027703510131686926
59,59,0.0010864926734939218,0.0027656452730298042
60,60,0.0010846403893083334,0.0027609404642134905
61,61,0.0010827883379533887,0.0027562358882278204
62,62,0.0010809366358444095,0.0027515313122421503
63,63,0.0010790848173201084,0.002746827667579055
64,64,0.0010772333480417728,0.0027421240229159594
65,65,0.001075381995178759,0.0027374213095754385
66,66,0.001073530875146389,0.0027327181305736303
67,67,0.001071679755114019,0.002728014951571822
68,68,0.0010698287514969707,0.002723311772570014
69,69,0.0010679777478799224,0.0027186081279069185
70,70,0.001066126860678196,0.0027139054145663977
71,71,0.0010642758570611477,0.0027092015370726585
72,72,0.0010624249698594213,0.0027044983580708504
73,73,0.001060573966242373,0.0026997944805771112
74,74,0.001058722846210003,0.002695089904591441
75,75,0.001056871609762311,0.0026903850957751274
76,76,0.0010550202568992972,0.00268568005412817
77,77,0.0010531687876209617,0.0026809738483279943
78,78,0.0010513169690966606,0.002676267409697175
79,79,0.0010494652669876814,0.0026715602725744247
80,80,0.0010476133320480585,0.0026668524369597435
81,81,0.0010457609314471483,0.0026621439028531313
82,82,0.0010439085308462381,0.002657434670254588
83,83,0.0010420555481687188,0.0026527242735028267
84,84,0.0010402025654911995,0.0026480129454284906
85,85,0.0010383492335677147,0.0026433011516928673
86,86,0.0010364955523982644,0.0026385877281427383
87,87,0.0010346417548134923,0.0026338740717619658
88,88,0.0010327876079827547,0.002629159251227975
89,89,0.0010309329954907298,0.002624443732202053
90,90,0.0010290781501680613,0.0026197265833616257
91,91,0.0010272227227687836,0.0026150085031986237
92,92,0.0010253669461235404,0.0026102892588824034
93,93,0.0010235108202323318,0.0026055683847516775
94,94,0.0010216543450951576,0.002600846579298377
95,95,0.0010197972878813744,0.0025961236096918583
96,96,0.0010179398814216256,0.0025913987774401903
97,97,0.0010160820093005896,0.0025866737123578787
98,98,0.0010142239043489099,0.0025819470174610615
99,99,0.0010123649844899774,0.002577219158411026
