,epoch,loss_train,loss_val
0,0,0.16137005388736725,0.15572935342788696
1,1,0.14745143055915833,0.14014780521392822
2,2,0.13081307709217072,0.12281191349029541
3,3,0.11327134072780609,0.10548374056816101
4,4,0.09631992876529694,0.0892290249466896
5,5,0.08063878118991852,0.07437936216592789
6,6,0.06639820337295532,0.060989126563072205
7,7,0.053620100021362305,0.04906219616532326
8,8,0.04230445250868797,0.03859436884522438
9,9,0.03244326636195183,0.029573755338788033
10,10,0.024022210389375687,0.021982910111546516
11,11,0.01702113449573517,0.015798067674040794
12,12,0.01141265407204628,0.01098619308322668
13,13,0.007157663349062204,0.007498553022742271
14,14,0.0041961148381233215,0.005256548523902893
15,15,0.0024258021730929613,0.004117157775908709
16,16,0.0016493207076564431,0.0037891159299761057
17,17,0.0014849117724224925,0.0037851075176149607
18,18,0.0014870291342958808,0.0037940877955406904
19,19,0.0014904262498021126,0.003795010969042778
20,20,0.0014907314907759428,0.003794723190367222
21,21,0.0014906044816598296,0.003794298740103841
22,22,0.0014904290437698364,0.003793857991695404
23,23,0.0014902479015290737,0.0037934158463031054
24,24,0.001490066759288311,0.0037929743994027376
25,25,0.001489885849878192,0.00379253295250237
26,26,0.0014897049404680729,0.0037920931354165077
27,27,0.0014895243803039193,0.0037916526198387146
28,28,0.001489343587309122,0.003791213035583496
29,29,0.0014891637256368995,0.0037907741498202085
30,30,0.0014889839803799987,0.0037903354968875647
31,31,0.001488804118707776,0.0037898970767855644
32,32,0.001488624606281519,0.003789459588006139
33,33,0.0014884454431012273,0.0037890225648880005
34,34,0.001488266047090292,0.003788585774600506
35,35,0.0014880874659866095,0.00378814828582108
36,36,0.0014879083028063178,0.003787711961194873
37,37,0.0014877300709486008,0.0037872763350605965
38,38,0.0014875520719215274,0.003786842105910182
39,39,0.0014873736072331667,0.0037864074110984802
40,40,0.0014871956082060933,0.0037859734147787094
41,41,0.0014870179584249854,0.0037855401169508696
42,42,0.0014868403086438775,0.003785105422139168
43,43,0.001486663008108735,0.0037846730556339025
44,44,0.0014864860568195581,0.0037842399906367064
45,45,0.0014863091055303812,0.00378380692563951
46,46,0.0014861321542412043,0.003783375723287463
47,47,0.0014859555521979928,0.00378294475376606
48,48,0.001485779182985425,0.003782513551414013
49,49,0.0014856031630188227,0.0037820821162313223
50,50,0.001485426677390933,0.0037816523108631372
51,51,0.0014852510066702962,0.0037812211085110903
52,52,0.0014850751031190157,0.0037807931657880545
53,53,0.0014848996652290225,0.0037803631275892258
54,54,0.0014847245765849948,0.0037799340207129717
55,55,0.0014845491386950016,0.0037795056123286486
56,56,0.0014843743992969394,0.0037790786009281874
57,57,0.0014841996598988771,0.003778649726882577
58,58,0.0014840245712548494,0.0037782229483127594
59,59,0.001483849948272109,0.0037777952384203672
60,60,0.0014836753252893686,0.003777368925511837
61,61,0.0014835012843832374,0.0037769426126033068
62,62,0.001483327243477106,0.0037765169981867075
63,63,0.0014831528533250093,0.003776090918108821
64,64,0.0014829793944954872,0.0037756646052002907
65,65,0.0014828054700046778,0.003775239922106266
66,66,0.0014826322440057993,0.0037748152390122414
67,67,0.0014824592508375645,0.0037743914872407913
68,68,0.0014822859084233642,0.003773966571316123
69,69,0.001482112449593842,0.0037735432852059603
70,70,0.0014819394564256072,0.003773120464757085
71,71,0.001481766696088016,0.003772697178646922
72,72,0.0014815940521657467,0.0037722738925367594
73,73,0.001481421641074121,0.003771851072087884
74,74,0.001481249462813139,0.003771428018808365
75,75,0.0014810770517215133,0.003771006129682064
76,76,0.0014809047570452094,0.003770585171878338
77,77,0.0014807330444455147,0.0037701635155826807
78,78,0.0014805610990151763,0.003769742324948311
79,79,0.001480389153584838,0.0037693215999752283
80,80,0.001480217557400465,0.003768900642171502
81,81,0.001480046077631414,0.003768480382859707
82,82,0.0014798747142776847,0.0037680596578866243
83,83,0.0014797032345086336,0.0037676410283893347
84,84,0.0014795319875702262,0.003767220536246896
85,85,0.0014793610898777843,0.003766801208257675
86,86,0.0014791901921853423,0.003766382113099098
87,87,0.001479019527323544,0.003765963250771165
88,88,0.0014788485132157803,0.0037655457854270935
89,89,0.001478677848353982,0.0037651273887604475
90,90,0.0014785075327381492,0.0037647096905857325
91,91,0.0014783371007069945,0.003764291061088443
92,92,0.0014781670179218054,0.003763873828575015
93,93,0.0014779967023059726,0.0037634565960615873
94,94,0.0014778263866901398,0.0037630379665642977
95,95,0.0014776563039049506,0.003762622131034732
96,96,0.001477486570365727,0.003762205131351948
97,97,0.0014773162547498941,0.0037617895286530256
98,98,0.0014771467540413141,0.0037613732274621725
99,99,0.0014769771369174123,0.0037609569262713194
