,epoch,loss_train,loss_val
0,0,2.7550364393391646e-05,0.00017611288058105856
1,1,1.3147650861355942e-05,0.00011230562813580036
2,2,4.431728939380264e-06,6.817549729021266e-05
3,3,1.2819767789551406e-06,4.63268042949494e-05
4,4,8.646056812722236e-07,4.17396986449603e-05
5,5,8.575090078011272e-07,4.131156674702652e-05
6,6,8.530815307494777e-07,4.115611591259949e-05
7,7,8.503604931320297e-07,4.1043000237550586e-05
8,8,8.479350412926578e-07,4.093746611033566e-05
9,9,8.455620559288946e-07,4.083345629624091e-05
10,10,8.432132290181471e-07,4.073028321727179e-05
11,11,8.408726444031345e-07,4.0627601265441626e-05
12,12,8.385561045543e-07,4.052576332469471e-05
13,13,8.36254457681207e-07,4.042429645778611e-05
14,14,8.339629289366712e-07,4.0323222492588684e-05
15,15,8.316965818266908e-07,4.022275243187323e-05
16,16,8.294481972370704e-07,4.012273348052986e-05
17,17,8.272251648122619e-07,4.002336572739296e-05
18,18,8.250405016951845e-07,3.992503116023727e-05
19,19,8.228962542489171e-07,3.982802081736736e-05
20,20,8.208181156987848e-07,3.973259299527854e-05
21,21,8.187770959011687e-07,3.963816925534047e-05
22,22,8.16773024325812e-07,3.954474595957436e-05
23,23,8.147926564561203e-07,3.9452083001378924e-05
24,24,8.128350259539729e-07,3.936008579330519e-05
25,25,8.108905831250013e-07,3.9268576074391603e-05
26,26,8.08956997389032e-07,3.917745198123157e-05
27,27,8.070369403867517e-07,3.9086869946913794e-05
28,28,8.051219424487499e-07,3.899640796589665e-05
29,29,8.032206437746936e-07,3.8906277040950954e-05
30,30,8.013224714886746e-07,3.881634256686084e-05
31,31,7.994308930392435e-07,3.872671368299052e-05
32,32,7.975500579959771e-07,3.863737947540358e-05
33,33,7.956733725222875e-07,3.854805254377425e-05
34,34,7.938045314404008e-07,3.8458954804809764e-05
35,35,7.919362019492837e-07,3.836983159999363e-05
36,36,7.900845844233118e-07,3.8280912121990696e-05
37,37,7.882323984631512e-07,3.819188350462355e-05
38,38,7.863918654038571e-07,3.8103033148217946e-05
39,39,7.845673621886817e-07,3.8014070014469326e-05
40,40,7.827541708138597e-07,3.792526695178822e-05
41,41,7.809535986780247e-07,3.7836216506548226e-05
42,42,7.791716711835761e-07,3.7747591704828665e-05
43,43,7.773878678563051e-07,3.765857036341913e-05
44,44,7.756161153338326e-07,3.7569687265204266e-05
45,45,7.738556178082945e-07,3.74808041669894e-05
46,46,7.720901180618966e-07,3.7391873775050044e-05
47,47,7.703232540734462e-07,3.7302783312043175e-05
48,48,7.685616765229497e-07,3.7213769246591255e-05
49,49,7.667956651857821e-07,3.712473335326649e-05
50,50,7.650255611224566e-07,3.7035664718132466e-05
51,51,7.63260345593153e-07,3.694672341225669e-05
52,52,7.614850687787111e-07,3.685758565552533e-05
53,53,7.597091098432429e-07,3.6768509744433686e-05
54,54,7.57918712679384e-07,3.667923010652885e-05
55,55,7.561318966509134e-07,3.659021240309812e-05
56,56,7.543379751950852e-07,3.650120925158262e-05
57,57,7.525358114435221e-07,3.6411929613677785e-05
58,58,7.507326245104196e-07,3.632285734056495e-05
59,59,7.489155109396961e-07,3.623365773819387e-05
60,60,7.470953278243542e-07,3.6144523619441316e-05
61,61,7.452709951394354e-07,3.605538950068876e-05
62,62,7.434311442011676e-07,3.596605165512301e-05
63,63,7.415847562697309e-07,3.5876808397006243e-05
64,64,7.397298986688838e-07,3.578753967303783e-05
65,65,7.378605459962273e-07,3.569797991076484e-05
66,66,7.359839173659566e-07,3.560868208296597e-05
67,67,7.3409211154285e-07,3.551911868271418e-05
68,68,7.321992256947851e-07,3.542972990544513e-05
69,69,7.302855351554172e-07,3.534029747243039e-05
70,70,7.283587137862924e-07,3.5250643122708425e-05
71,71,7.264281407515227e-07,3.5161116102244705e-05
72,72,7.244777862069895e-07,3.5071494494332e-05
73,73,7.225200988614233e-07,3.498189107631333e-05
74,74,7.205530891951639e-07,3.489224036457017e-05
75,75,7.185724371083779e-07,3.480253872112371e-05
76,76,7.165982651713421e-07,3.471307718427852e-05
77,77,7.146240932343062e-07,3.4623964893398806e-05
78,78,7.126620857889066e-07,3.453503086348064e-05
79,79,7.107231567715644e-07,3.44466207025107e-05
80,80,7.088076472427929e-07,3.435867984080687e-05
81,81,7.069464800224523e-07,3.4271524782525375e-05
82,82,7.051484089970472e-07,3.418565393076278e-05
83,83,7.034456643850717e-07,3.4101016353815794e-05
84,84,7.018582550699648e-07,3.401823778403923e-05
85,85,7.004223903095408e-07,3.3937558328034356e-05
86,86,6.991597842898045e-07,3.385939635336399e-05
87,87,6.981084652579739e-07,3.378397741471417e-05
88,88,6.972350661271776e-07,3.371086859260686e-05
89,89,6.96438121394749e-07,3.363854921190068e-05
90,90,6.955611411285645e-07,3.3564603654667735e-05
91,91,6.94441553150682e-07,3.3487096516182646e-05
92,92,6.930490599188488e-07,3.340518378536217e-05
93,93,6.914645496181038e-07,3.332070627948269e-05
94,94,6.897527669025294e-07,3.32341696775984e-05
95,95,6.87975671098684e-07,3.3147240174002945e-05
96,96,6.861583869977039e-07,3.3059928682632744e-05
97,97,6.843292794656008e-07,3.297307193861343e-05
98,98,6.824959086770832e-07,3.2886928238440305e-05
99,99,6.806550345572759e-07,3.2801290217321366e-05
