loss_train,loss_val
0.0014170060167089105,0.004321665968745947
0.0014234986156225204,0.004343854263424873
0.001424509915523231,0.004349041730165482
0.0014246157370507717,0.0043512796983122826
0.0014246326172724366,0.0043524764478206635
0.0014246326172724366,0.0043531861156225204
0.00142462900839746,0.004353637341409922
0.0014246255159378052,0.004353934433311224
0.0014246226055547595,0.004354135133326054
0.001424620277248323,0.004354272969067097
0.0014246186474338174,0.004354369360953569
0.0014246174832805991,0.004354436416178942
0.0014246165519580245,0.004354484379291534
0.0014246159698814154,0.004354518372565508
0.001424615504220128,0.004354542121291161
0.0014246150385588408,0.004354558419436216
0.001424614922143519,0.004354570992290974
0.001424614805728197,0.00435458030551672
0.0014246145728975534,0.004354584496468306
0.0014246144564822316,0.004354589618742466
0.0014246145728975534,0.004354592878371477
0.0014246145728975534,0.004354595206677914
0.0014246143400669098,0.004354597069323063
0.0014246144564822316,0.0043545980006456375
0.001424614223651588,0.004354598931968212
0.0014246143400669098,0.004354598931968212
0.0014246143400669098,0.004354599863290787
0.0014246143400669098,0.004354600328952074
0.0014246143400669098,0.004354600328952074
0.0014246144564822316,0.004354600794613361
0.001424614223651588,0.004354600328952074
0.0014246143400669098,0.004354600328952074
0.0014246143400669098,0.004354600794613361
0.001424614223651588,0.004354600794613361
0.0014246143400669098,0.004354600794613361
0.0014246143400669098,0.004354601260274649
0.001424614223651588,0.004354601260274649
0.001424614223651588,0.004354601260274649
0.001424614223651588,0.004354601260274649
0.001424614223651588,0.004354601260274649
0.001424614223651588,0.004354601260274649
0.001424614223651588,0.004354601260274649
0.001424614223651588,0.004354601260274649
0.0014246143400669098,0.004354600794613361
0.0014246143400669098,0.004354600794613361
0.0014246143400669098,0.004354600794613361
0.0014246143400669098,0.004354600794613361
0.0014246143400669098,0.004354600794613361
0.0014246143400669098,0.004354600794613361
0.0014246143400669098,0.004354600794613361
0.0014246143400669098,0.004354600794613361
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
0.0014246143400669098,0.004354601260274649
