,epoch,loss_train,loss_val
0,0,0.004530209116637707,0.00894454587250948
1,1,0.004391241818666458,0.008755997754633427
2,2,0.004109719768166542,0.008456908166408539
3,3,0.003770910669118166,0.008199158124625683
4,4,0.003541912417858839,0.008057481609284878
5,5,0.003436369588598609,0.007966769859194756
6,6,0.003380501875653863,0.007877652533352375
7,7,0.0033340107183903456,0.00778318801894784
8,8,0.0032882150262594223,0.007686007302254438
9,9,0.0032423394732177258,0.0075879935175180435
10,10,0.0031965593807399273,0.007490039337426424
11,11,0.0031510386615991592,0.00739254429936409
12,12,0.00310586323030293,0.007295688614249229
13,13,0.00306107965297997,0.00719955749809742
14,14,0.0030167049262672663,0.007104187738150358
15,15,0.002972749061882496,0.007009595632553101
16,16,0.0029292150866240263,0.006915796548128128
17,17,0.0028861069586127996,0.006822794675827026
18,18,0.002843425376340747,0.006730598863214254
19,19,0.002801173133775592,0.006639211904257536
20,20,0.002759350463747978,0.006548639386892319
21,21,0.0027179582975804806,0.006458876188844442
22,22,0.0026769954711198807,0.006369922310113907
23,23,0.002636456163600087,0.006281762849539518
24,24,0.002596336416900158,0.0061943852342665195
25,25,0.002556626684963703,0.006107776891440153
26,26,0.0025173190515488386,0.00602191686630249
27,27,0.002478403504937887,0.00593678979203105
28,28,0.002439873991534114,0.0058523849584162235
29,29,0.0024017237592488527,0.00576868886128068
30,30,0.002363947918638587,0.0056856959126889706
31,31,0.0023265413474291563,0.005603397730737925
32,32,0.002289501251652837,0.005521794781088829
33,33,0.002252826001495123,0.0054408833384513855
34,34,0.0022165141999721527,0.0053606643341481686
35,35,0.0021805644501000643,0.005281135439872742
36,36,0.002144977916032076,0.0052022975869476795
37,37,0.0021097511053085327,0.005124143790453672
38,38,0.00207488308660686,0.005046667996793985
39,39,0.0020403675734996796,0.0049698553048074245
40,40,0.0020061966497451067,0.004893693141639233
41,41,0.0019723637960851192,0.0048181661404669285
42,42,0.001938861096277833,0.004743263591080904
43,43,0.0019056840101256967,0.0046689752489328384
44,44,0.001872826716862619,0.004595291800796986
45,45,0.0018402849091216922,0.004522206727415323
46,46,0.0018080557929351926,0.004449716303497553
47,47,0.0017761371564120054,0.004377817735075951
48,48,0.0017445250414311886,0.004306504037231207
49,49,0.0017132182838395238,0.004235775209963322
50,50,0.0016822146717458963,0.0041656275279819965
51,51,0.0016515125753358006,0.004096062388271093
52,52,0.001621111179701984,0.004027077462524176
53,53,0.001591007923707366,0.003958667162805796
54,54,0.0015612031565979123,0.0038908382412046194
55,55,0.0015316950157284737,0.003823584644123912
56,56,0.0015024823369458318,0.0037569093983620405
57,57,0.0014735643053427339,0.003690808778628707
58,58,0.0014449401060119271,0.003625285578891635
59,59,0.0014166090404614806,0.0035603379365056753
60,60,0.0013885700609534979,0.003495965851470828
61,61,0.0013608222361654043,0.0034321704879403114
62,62,0.0013333651004359126,0.003368949517607689
63,63,0.00130619783885777,0.0033063041046261787
64,64,0.001279319985769689,0.0032442358788102865
65,65,0.0012527302606031299,0.0031827427446842194
66,66,0.0012264276156201959,0.003121822839602828
67,67,0.001200412050820887,0.0030614789575338364
68,68,0.001174681936390698,0.003001707373186946
69,69,0.0011492365738376975,0.0029425108805298805
70,70,0.001124074449762702,0.0028838824946433306
71,71,0.0010991942835971713,0.002825823612511158
72,72,0.0010745929321274161,0.002768325386568904
73,73,0.0010502663208171725,0.002711375942453742
74,74,0.0010262036230415106,0.0026549657341092825
75,75,0.0010023830691352487,0.0025990307331085205
76,76,0.0009788008173927665,0.00254361261613667
77,77,0.0009554706048220396,0.0024887246545404196
78,78,0.0009323968552052975,0.002434372203424573
79,79,0.000909581664018333,0.0023805603850632906
80,80,0.0008870277088135481,0.0023272980470210314
81,81,0.0008647360373288393,0.0022745870519429445
82,82,0.0008427101420238614,0.0022224343847483397
83,83,0.000820953689981252,0.002170829102396965
84,84,0.0007994609768502414,0.0021197518799453974
85,85,0.0007782241445966065,0.002069194568321109
86,86,0.0007572394679300487,0.002019156701862812
87,87,0.0007365068304352462,0.0019696401432156563
88,88,0.0007160262321121991,0.0019206482684239745
89,89,0.0006957983714528382,0.0018721817759796977
90,90,0.0006758238305337727,0.0018242454389110208
91,91,0.0006561038317158818,0.0017768399557098746
92,92,0.0006366397719830275,0.001729969517327845
93,93,0.0006174316513352096,0.001683634240180254
94,94,0.0005984805757179856,0.0016378351720049977
95,95,0.0005797866033390164,0.00159257382620126
96,96,0.0005613509565591812,0.0015478497371077538
97,97,0.0005431725294329226,0.0015036598779261112
98,98,0.000525251030921936,0.001459999941289425
99,99,0.0005075838416814804,0.0014168593334034085
